id,bill_amount,quantity,sales_id,product_id,store_id,created_at,invoice_number,mis_reporting_category,bill_amount_generic,Month
2314,122.67,9,1456,17672,24,2024-08-28 14:43:23.000000,SC2500600012,Branded,0.0,August-24
2319,1020.0,15,1457,19212,36,2024-08-28 16:58:35.000000,SC2502000691,Branded,0.0,August-24
2320,996.55,1,1457,11466,36,2024-08-28 16:58:35.000000,SC2502000691,Branded,0.0,August-24
2315,498.0,5,1457,18546,36,2024-08-28 16:58:35.000000,SC2502000691,Branded,0.0,August-24
2316,698.73,3,1457,11377,36,2024-08-28 16:58:35.000000,SC2502000691,Branded,0.0,August-24
2317,232.5,1,1457,11377,36,2024-08-28 16:58:35.000000,SC2502000691,Branded,0.0,August-24
2318,3442.5,10,1457,28673,36,2024-08-28 16:58:35.000000,SC2502000691,Branded,0.0,August-24
2321,246.75,7,1457,15790,36,2024-08-28 16:58:35.000000,SC2502000691,Branded,0.0,August-24
2322,119.25,1,1457,27294,36,2024-08-28 16:58:35.000000,SC2502000691,Branded,0.0,August-24
2324,1539.0,3,1458,29341,36,2024-08-28 19:32:15.000000,SC2502000692,Branded,0.0,August-24
2979,1083.75,25,1785,21464,36,2024-10-25 14:57:02.000000,SC2502000917,Branded,0.0,October-24
2329,1020.0,15,1459,19212,36,2024-08-29 09:56:57.000000,SC2502000693,Branded,0.0,August-24
2330,996.55,1,1459,11466,36,2024-08-29 09:56:57.000000,SC2502000693,Branded,0.0,August-24
2980,90.0,1,1785,30196,36,2024-10-25 14:57:02.000000,SC2502000917,Generic,90.0,October-24
3024,90.0,1,1807,30196,36,2024-10-28 10:31:24.000000,SC2502000936,Generic,90.0,October-24
2325,498.0,5,1459,18546,36,2024-08-29 09:56:57.000000,SC2502000693,Branded,0.0,August-24
2326,698.73,3,1459,11377,36,2024-08-29 09:56:57.000000,SC2502000693,Branded,0.0,August-24
2327,232.5,1,1459,11377,36,2024-08-29 09:56:57.000000,SC2502000693,Branded,0.0,August-24
3025,263.5,1,1807,11377,36,2024-10-28 10:31:24.000000,SC2502000936,Branded,0.0,October-24
2328,3442.5,10,1459,28673,36,2024-08-29 09:56:57.000000,SC2502000693,Branded,0.0,August-24
2331,246.75,7,1459,15790,36,2024-08-29 09:56:57.000000,SC2502000693,Branded,0.0,August-24
2332,119.25,1,1459,27294,36,2024-08-29 09:56:57.000000,SC2502000693,Branded,0.0,August-24
2337,1020.0,15,1460,19212,36,2024-08-29 09:57:26.000000,SC2502000694,Branded,0.0,August-24
2338,996.55,1,1460,11466,36,2024-08-29 09:57:26.000000,SC2502000694,Branded,0.0,August-24
2333,498.0,5,1460,18546,36,2024-08-29 09:57:26.000000,SC2502000694,Branded,0.0,August-24
2334,698.73,3,1460,11377,36,2024-08-29 09:57:26.000000,SC2502000694,Branded,0.0,August-24
2335,232.5,1,1460,11377,36,2024-08-29 09:57:26.000000,SC2502000694,Branded,0.0,August-24
2336,3442.5,10,1460,28673,36,2024-08-29 09:57:26.000000,SC2502000694,Branded,0.0,August-24
2339,246.75,7,1460,15790,36,2024-08-29 09:57:26.000000,SC2502000694,Branded,0.0,August-24
2340,119.25,1,1460,27294,36,2024-08-29 09:57:26.000000,SC2502000694,Branded,0.0,August-24
2345,1020.0,15,1461,19212,36,2024-08-29 09:57:59.000000,SC2502000695,Branded,0.0,August-24
2346,996.55,1,1461,11466,36,2024-08-29 09:57:59.000000,SC2502000695,Branded,0.0,August-24
2341,498.0,5,1461,18546,36,2024-08-29 09:57:59.000000,SC2502000695,Branded,0.0,August-24
2342,698.73,3,1461,11377,36,2024-08-29 09:57:59.000000,SC2502000695,Branded,0.0,August-24
2343,232.5,1,1461,11377,36,2024-08-29 09:57:59.000000,SC2502000695,Branded,0.0,August-24
2344,3442.5,10,1461,28673,36,2024-08-29 09:57:59.000000,SC2502000695,Branded,0.0,August-24
2347,246.75,7,1461,15790,36,2024-08-29 09:57:59.000000,SC2502000695,Branded,0.0,August-24
2348,119.25,1,1461,27294,36,2024-08-29 09:57:59.000000,SC2502000695,Branded,0.0,August-24
2349,531.2,5,1462,18546,36,2024-08-29 09:58:50.000000,SC2502000696,Branded,0.0,August-24
2350,745.32,3,1462,11377,36,2024-08-29 09:58:50.000000,SC2502000696,Branded,0.0,August-24
2351,248.0,1,1462,11377,36,2024-08-29 09:58:50.000000,SC2502000696,Branded,0.0,August-24
2981,1180.8,4,1786,23900,36,2024-10-25 14:58:31.000000,SC2502000918,Branded,0.0,October-24
3026,90.0,1,1808,30196,36,2024-10-28 10:31:39.000000,SC2502000937,Generic,90.0,October-24
3027,263.5,1,1808,11377,36,2024-10-28 10:31:39.000000,SC2502000937,Branded,0.0,October-24
3074,468.5,1,1838,29341,36,2024-11-13 14:56:18.000000,SC2502000960,Branded,0.0,November-24
3097,89.25,3,1854,21474,130,2024-11-14 15:06:02.000000,SC2500200024,Branded,0.0,November-24
3098,68.85,3,1854,21474,130,2024-11-14 15:06:02.000000,SC2500200024,Branded,0.0,November-24
2353,1020.0,15,1462,19212,36,2024-08-29 09:58:50.000000,SC2502000696,Branded,0.0,August-24
2354,996.55,1,1462,11466,36,2024-08-29 09:58:50.000000,SC2502000696,Branded,0.0,August-24
2352,3672.0,10,1462,28673,36,2024-08-29 09:58:50.000000,SC2502000696,Branded,0.0,August-24
2355,263.2,7,1462,15790,36,2024-08-29 09:58:50.000000,SC2502000696,Branded,0.0,August-24
2356,127.2,1,1462,27294,36,2024-08-29 09:58:50.000000,SC2502000696,Branded,0.0,August-24
2361,1020.0,15,1463,19212,36,2024-08-29 09:59:13.000000,SC2502000697,Branded,0.0,August-24
2362,996.55,1,1463,11466,36,2024-08-29 09:59:13.000000,SC2502000697,Branded,0.0,August-24
2357,531.2,5,1463,18546,36,2024-08-29 09:59:13.000000,SC2502000697,Branded,0.0,August-24
2358,745.32,3,1463,11377,36,2024-08-29 09:59:13.000000,SC2502000697,Branded,0.0,August-24
2359,248.0,1,1463,11377,36,2024-08-29 09:59:13.000000,SC2502000697,Branded,0.0,August-24
2360,3672.0,10,1463,28673,36,2024-08-29 09:59:13.000000,SC2502000697,Branded,0.0,August-24
2363,263.2,7,1463,15790,36,2024-08-29 09:59:13.000000,SC2502000697,Branded,0.0,August-24
2364,127.2,1,1463,27294,36,2024-08-29 09:59:13.000000,SC2502000697,Branded,0.0,August-24
2369,1020.0,15,1464,19212,36,2024-08-29 09:59:59.000000,SC2502000698,Branded,0.0,August-24
2370,996.55,1,1464,11466,36,2024-08-29 09:59:59.000000,SC2502000698,Branded,0.0,August-24
2365,498.0,5,1464,18546,36,2024-08-29 09:59:59.000000,SC2502000698,Branded,0.0,August-24
2366,698.73,3,1464,11377,36,2024-08-29 09:59:59.000000,SC2502000698,Branded,0.0,August-24
2367,232.5,1,1464,11377,36,2024-08-29 09:59:59.000000,SC2502000698,Branded,0.0,August-24
2368,3442.5,10,1464,28673,36,2024-08-29 09:59:59.000000,SC2502000698,Branded,0.0,August-24
2982,295.2,1,1787,23900,36,2024-10-25 15:00:56.000000,SC2502000919,Branded,0.0,October-24
2983,90.0,1,1787,30196,36,2024-10-25 15:00:56.000000,SC2502000919,Generic,90.0,October-24
3028,90.0,1,1809,30196,36,2024-10-28 10:31:55.000000,SC2502000938,Generic,90.0,October-24
3029,263.5,1,1809,11377,36,2024-10-28 10:31:55.000000,SC2502000938,Branded,0.0,October-24
3075,22.95,1,1839,21474,36,2024-11-13 18:05:24.000000,SC2502000961,Branded,0.0,November-24
3076,22.95,1,1840,21474,36,2024-11-14 10:27:37.000000,SC2502000962,Branded,0.0,November-24
2371,246.75,7,1464,15790,36,2024-08-29 09:59:59.000000,SC2502000698,Branded,0.0,August-24
2372,119.25,1,1464,27294,36,2024-08-29 09:59:59.000000,SC2502000698,Branded,0.0,August-24
2377,1020.0,15,1465,19212,36,2024-08-29 10:00:45.000000,SC2502000699,Branded,0.0,August-24
2378,996.55,1,1465,11466,36,2024-08-29 10:00:45.000000,SC2502000699,Branded,0.0,August-24
2373,531.2,5,1465,18546,36,2024-08-29 10:00:45.000000,SC2502000699,Branded,0.0,August-24
2374,745.32,3,1465,11377,36,2024-08-29 10:00:45.000000,SC2502000699,Branded,0.0,August-24
2375,248.0,1,1465,11377,36,2024-08-29 10:00:45.000000,SC2502000699,Branded,0.0,August-24
2376,3672.0,10,1465,28673,36,2024-08-29 10:00:45.000000,SC2502000699,Branded,0.0,August-24
2379,263.2,7,1465,15790,36,2024-08-29 10:00:45.000000,SC2502000699,Branded,0.0,August-24
2380,127.2,1,1465,27294,36,2024-08-29 10:00:45.000000,SC2502000699,Branded,0.0,August-24
2385,1020.0,15,1466,19212,36,2024-08-29 10:01:09.000000,SC2502000700,Branded,0.0,August-24
2386,996.55,1,1466,11466,36,2024-08-29 10:01:09.000000,SC2502000700,Branded,0.0,August-24
2381,531.2,5,1466,18546,36,2024-08-29 10:01:09.000000,SC2502000700,Branded,0.0,August-24
2382,745.32,3,1466,11377,36,2024-08-29 10:01:09.000000,SC2502000700,Branded,0.0,August-24
2383,248.0,1,1466,11377,36,2024-08-29 10:01:09.000000,SC2502000700,Branded,0.0,August-24
2384,3672.0,10,1466,28673,36,2024-08-29 10:01:09.000000,SC2502000700,Branded,0.0,August-24
2387,263.2,7,1466,15790,36,2024-08-29 10:01:09.000000,SC2502000700,Branded,0.0,August-24
2388,127.2,1,1466,27294,36,2024-08-29 10:01:09.000000,SC2502000700,Branded,0.0,August-24
2389,531.2,5,1467,18546,36,2024-08-29 10:01:42.000000,SC2502000701,Branded,0.0,August-24
2390,745.32,3,1467,11377,36,2024-08-29 10:01:42.000000,SC2502000701,Branded,0.0,August-24
2391,248.0,1,1467,11377,36,2024-08-29 10:01:42.000000,SC2502000701,Branded,0.0,August-24
2392,3672.0,10,1467,28673,36,2024-08-29 10:01:42.000000,SC2502000701,Branded,0.0,August-24
2984,131.35,5,1788,21475,24,2024-10-25 15:56:51.000000,SC2500600018,Branded,0.0,October-24
3030,90.0,1,1810,30196,36,2024-10-28 10:32:13.000000,SC2502000939,Generic,90.0,October-24
3031,263.5,1,1810,11377,36,2024-10-28 10:32:13.000000,SC2502000939,Branded,0.0,October-24
3077,162.0,3,1841,18438,36,2024-11-14 10:27:49.000000,SC2502000963,Branded,0.0,November-24
3078,162.0,3,1841,18438,36,2024-11-14 10:27:49.000000,SC2502000963,Branded,0.0,November-24
3099,479.5,1,1855,29341,36,2024-11-14 15:08:42.000000,SC2502000976,Branded,0.0,November-24
2393,1020.0,15,1467,19212,36,2024-08-29 10:01:42.000000,SC2502000701,Branded,0.0,August-24
2394,996.55,1,1467,11466,36,2024-08-29 10:01:42.000000,SC2502000701,Branded,0.0,August-24
2395,263.2,7,1467,15790,36,2024-08-29 10:01:42.000000,SC2502000701,Branded,0.0,August-24
2396,127.2,1,1467,27294,36,2024-08-29 10:01:42.000000,SC2502000701,Branded,0.0,August-24
2401,1020.0,15,1468,19212,36,2024-08-29 10:02:03.000000,SC2502000702,Branded,0.0,August-24
2402,996.55,1,1468,11466,36,2024-08-29 10:02:03.000000,SC2502000702,Branded,0.0,August-24
2397,531.2,5,1468,18546,36,2024-08-29 10:02:03.000000,SC2502000702,Branded,0.0,August-24
2398,745.32,3,1468,11377,36,2024-08-29 10:02:03.000000,SC2502000702,Branded,0.0,August-24
2399,248.0,1,1468,11377,36,2024-08-29 10:02:03.000000,SC2502000702,Branded,0.0,August-24
2400,3672.0,10,1468,28673,36,2024-08-29 10:02:03.000000,SC2502000702,Branded,0.0,August-24
2403,263.2,7,1468,15790,36,2024-08-29 10:02:03.000000,SC2502000702,Branded,0.0,August-24
2404,127.2,1,1468,27294,36,2024-08-29 10:02:03.000000,SC2502000702,Branded,0.0,August-24
2409,1020.0,15,1469,19212,36,2024-08-29 10:02:31.000000,SC2502000703,Branded,0.0,August-24
2410,996.55,1,1469,11466,36,2024-08-29 10:02:31.000000,SC2502000703,Branded,0.0,August-24
2405,531.2,5,1469,18546,36,2024-08-29 10:02:31.000000,SC2502000703,Branded,0.0,August-24
2406,745.32,3,1469,11377,36,2024-08-29 10:02:31.000000,SC2502000703,Branded,0.0,August-24
2407,248.0,1,1469,11377,36,2024-08-29 10:02:31.000000,SC2502000703,Branded,0.0,August-24
2408,3672.0,10,1469,28673,36,2024-08-29 10:02:31.000000,SC2502000703,Branded,0.0,August-24
2411,263.2,7,1469,15790,36,2024-08-29 10:02:31.000000,SC2502000703,Branded,0.0,August-24
2412,127.2,1,1469,27294,36,2024-08-29 10:02:31.000000,SC2502000703,Branded,0.0,August-24
2413,531.2,5,1470,18546,36,2024-08-29 10:02:56.000000,SC2502000704,Branded,0.0,August-24
2414,745.32,3,1470,11377,36,2024-08-29 10:02:56.000000,SC2502000704,Branded,0.0,August-24
2985,288.97,11,1789,21475,24,2024-10-25 16:35:36.000000,SC2500600019,Branded,0.0,October-24
2986,10.0,1,1789,29967,24,2024-10-25 16:35:36.000000,SC2500600019,Generic,10.0,October-24
3032,6298.5,13,1811,29341,36,2024-10-28 10:32:44.000000,SC2502000940,Branded,0.0,October-24
3033,826.2,30,1811,21464,36,2024-10-28 10:32:44.000000,SC2502000940,Branded,0.0,October-24
3079,941.8,2,1842,29341,36,2024-11-14 10:28:34.000000,SC2502000964,Branded,0.0,November-24
3100,484.5,1,1856,29341,36,2024-11-14 15:18:10.000000,SC2502000977,Branded,0.0,November-24
2417,1020.0,15,1470,19212,36,2024-08-29 10:02:56.000000,SC2502000704,Branded,0.0,August-24
2418,996.55,1,1470,11466,36,2024-08-29 10:02:56.000000,SC2502000704,Branded,0.0,August-24
2415,248.0,1,1470,11377,36,2024-08-29 10:02:56.000000,SC2502000704,Branded,0.0,August-24
2416,3672.0,10,1470,28673,36,2024-08-29 10:02:56.000000,SC2502000704,Branded,0.0,August-24
2419,263.2,7,1470,15790,36,2024-08-29 10:02:56.000000,SC2502000704,Branded,0.0,August-24
2420,127.2,1,1470,27294,36,2024-08-29 10:02:56.000000,SC2502000704,Branded,0.0,August-24
2424,198.68,4,1472,17666,36,2024-08-29 14:54:18.000000,SC2502000706,Branded,0.0,August-24
2425,541.3,3,1472,18486,36,2024-08-29 14:54:18.000000,SC2502000706,Branded,0.0,August-24
2426,259.39,3,1472,21064,36,2024-08-29 14:54:18.000000,SC2502000706,Branded,0.0,August-24
2423,503.62,1,1471,29341,36,2024-08-29 13:01:26.000000,SC2502000705,Branded,0.0,August-24
2421,73.63,1,1471,30196,36,2024-08-29 13:01:26.000000,SC2502000705,Generic,73.63,August-24
2422,67.3,3,1471,18417,36,2024-08-29 13:01:26.000000,SC2502000705,Branded,0.0,August-24
2428,927.87,1,1473,11466,36,2024-08-29 14:58:51.000000,SC2502000707,Branded,0.0,August-24
2987,205.39,8,1790,21475,24,2024-10-25 16:45:11.000000,SC2500600020,Branded,0.0,October-24
3080,219.27,1,1843,11377,36,2024-11-14 10:28:50.000000,SC2502000965,Branded,0.0,November-24
2988,9.77,1,1790,29967,24,2024-10-25 16:45:11.000000,SC2500600020,Generic,9.77,October-24
3034,90.0,1,1812,30196,36,2024-10-28 11:03:26.000000,SC2502000941,Generic,90.0,October-24
2431,949.7,15,1473,19212,36,2024-08-29 14:58:51.000000,SC2502000707,Branded,0.0,August-24
3035,263.5,1,1812,11377,36,2024-10-28 11:03:26.000000,SC2502000941,Branded,0.0,October-24
2427,867.43,4,1473,11377,36,2024-08-29 14:58:51.000000,SC2502000707,Branded,0.0,August-24
2429,229.74,7,1473,15790,36,2024-08-29 14:58:51.000000,SC2502000707,Branded,0.0,August-24
3081,9.5,1,1843,19546,36,2024-11-14 10:28:50.000000,SC2502000965,Branded,0.0,November-24
3082,19.1,1,1843,21474,36,2024-11-14 10:28:50.000000,SC2502000965,Branded,0.0,November-24
3101,484.5,1,1857,29341,36,2024-11-14 15:19:43.000000,SC2502000978,Branded,0.0,November-24
3107,504.3,3,1863,18459,130,2024-11-14 15:46:25.000000,SC2500200027,Branded,0.0,November-24
3117,991.8,2,1869,29341,36,2024-11-15 15:58:11.000000,SC2502000984,Branded,0.0,November-24
3124,799.7,5,1874,18487,23,2024-11-15 17:06:37.000000,SC2500400054,Branded,0.0,November-24
2430,463.68,5,1473,18546,36,2024-08-29 14:58:51.000000,SC2502000707,Branded,0.0,August-24
2432,111.03,1,1473,27294,36,2024-08-29 14:58:51.000000,SC2502000707,Branded,0.0,August-24
2433,3205.24,10,1473,28673,36,2024-08-29 14:58:51.000000,SC2502000707,Branded,0.0,August-24
2434,109.14,2,1474,17666,36,2024-08-29 15:02:51.000000,SC2502000708,Branded,0.0,August-24
2435,285.0,3,1474,21064,36,2024-08-29 15:02:51.000000,SC2502000708,Branded,0.0,August-24
2436,114.24,4,1475,21474,23,2024-08-29 17:09:28.000000,SC2500400004,Branded,0.0,August-24
2437,496.0,2,1476,11377,36,2024-08-29 17:14:00.000000,SC2502000709,Branded,0.0,August-24
2438,918.0,3,1477,23900,23,2024-08-29 17:30:23.000000,SC2500400005,Branded,0.0,August-24
2439,204.45,15,1478,17672,24,2024-08-29 17:47:47.000000,SC2500600013,Branded,0.0,August-24
2440,1109.83,29,1478,19539,24,2024-08-29 17:47:47.000000,SC2500600013,Branded,0.0,August-24
2441,1096.64,32,1478,28491,24,2024-08-29 17:47:47.000000,SC2500600013,Branded,0.0,August-24
2442,8438.7,46,1478,21484,24,2024-08-29 17:47:47.000000,SC2500600013,Branded,0.0,August-24
2443,425.85,5,1478,14184,24,2024-08-29 17:47:47.000000,SC2500600013,Branded,0.0,August-24
2444,1977.69,33,1478,12376,24,2024-08-29 17:47:47.000000,SC2500600013,Branded,0.0,August-24
2445,1436.63,43,1478,25826,24,2024-08-29 17:47:47.000000,SC2500600013,Branded,0.0,August-24
2446,1573.89,23,1478,24408,24,2024-08-29 17:47:47.000000,SC2500600013,Branded,0.0,August-24
2447,1332.45,21,1478,12853,24,2024-08-29 17:47:47.000000,SC2500600013,Generic,1332.45,August-24
2448,9775.0,23,1478,11381,24,2024-08-29 17:47:47.000000,SC2500600013,Branded,0.0,August-24
2449,63446.4,32,1478,15237,24,2024-08-29 17:47:47.000000,SC2500600013,Generic,63446.4,August-24
2450,153.48,3,1479,17666,36,2024-08-29 18:07:57.000000,SC2502000710,Branded,0.0,August-24
2451,445.3,5,1479,21064,36,2024-08-29 18:07:57.000000,SC2502000710,Branded,0.0,August-24
2452,203.55,15,1480,21472,36,2024-09-02 11:56:54.000000,SC2502000711,Branded,0.0,September-24
2989,90.0,1,1791,30196,36,2024-10-25 17:12:15.000000,SC2502000920,Generic,90.0,October-24
2990,263.5,1,1791,11377,36,2024-10-25 17:12:15.000000,SC2502000920,Branded,0.0,October-24
2453,246.75,7,1481,15790,36,2024-09-02 12:19:29.000000,SC2502000712,Branded,0.0,September-24
2454,498.0,5,1481,18546,36,2024-09-02 12:19:29.000000,SC2502000712,Branded,0.0,September-24
3036,28.56,1,1813,21474,36,2024-10-28 16:27:41.000000,SC2502000942,Branded,0.0,October-24
3037,22.95,1,1813,21474,36,2024-10-28 16:27:41.000000,SC2502000942,Branded,0.0,October-24
2458,1020.0,15,1481,19212,36,2024-09-02 12:19:29.000000,SC2502000712,Branded,0.0,September-24
2455,698.73,3,1481,11377,36,2024-09-02 12:19:29.000000,SC2502000712,Branded,0.0,September-24
2456,232.5,1,1481,11377,36,2024-09-02 12:19:29.000000,SC2502000712,Branded,0.0,September-24
2457,3442.5,10,1481,28673,36,2024-09-02 12:19:29.000000,SC2502000712,Branded,0.0,September-24
2459,119.25,1,1481,27294,36,2024-09-02 12:19:29.000000,SC2502000712,Branded,0.0,September-24
2476,246.75,7,1486,15790,36,2024-09-02 18:47:21.000000,SC2502000716,Branded,0.0,September-24
2477,498.0,5,1486,18546,36,2024-09-02 18:47:21.000000,SC2502000716,Branded,0.0,September-24
2478,698.73,3,1486,11377,36,2024-09-02 18:47:21.000000,SC2502000716,Branded,0.0,September-24
2479,232.5,1,1486,11377,36,2024-09-02 18:47:21.000000,SC2502000716,Branded,0.0,September-24
2480,3442.5,10,1486,28673,36,2024-09-02 18:47:21.000000,SC2502000716,Branded,0.0,September-24
2465,1020.0,15,1482,19212,36,2024-09-02 13:01:46.000000,SC2502000713,Branded,0.0,September-24
2467,3.6,5,1483,18739,36,2024-09-02 15:14:24.000000,SC2502000714,Generic,3.6,September-24
2481,1020.0,15,1486,19212,36,2024-09-02 18:47:21.000000,SC2502000716,Branded,0.0,September-24
2468,1581.0,6,1484,11377,24,2024-09-02 15:16:53.000000,SC2500600014,Branded,0.0,September-24
2466,119.25,1,1482,27294,36,2024-09-02 13:01:46.000000,SC2502000713,Branded,0.0,September-24
2469,246.75,7,1485,15790,36,2024-09-02 18:44:39.000000,SC2502000715,Branded,0.0,September-24
2470,498.0,5,1485,18546,36,2024-09-02 18:44:39.000000,SC2502000715,Branded,0.0,September-24
2471,698.73,3,1485,11377,36,2024-09-02 18:44:39.000000,SC2502000715,Branded,0.0,September-24
2472,232.5,1,1485,11377,36,2024-09-02 18:44:39.000000,SC2502000715,Branded,0.0,September-24
2473,3442.5,10,1485,28673,36,2024-09-02 18:44:39.000000,SC2502000715,Branded,0.0,September-24
2460,246.75,7,1482,15790,36,2024-09-02 13:01:46.000000,SC2502000713,Branded,0.0,September-24
2461,498.0,5,1482,18546,36,2024-09-02 13:01:46.000000,SC2502000713,Branded,0.0,September-24
2462,698.73,3,1482,11377,36,2024-09-02 13:01:46.000000,SC2502000713,Branded,0.0,September-24
2463,232.5,1,1482,11377,36,2024-09-02 13:01:46.000000,SC2502000713,Branded,0.0,September-24
2464,3442.5,10,1482,28673,36,2024-09-02 13:01:46.000000,SC2502000713,Branded,0.0,September-24
2474,1020.0,15,1485,19212,36,2024-09-02 18:44:39.000000,SC2502000715,Branded,0.0,September-24
2475,119.25,1,1485,27294,36,2024-09-02 18:44:39.000000,SC2502000715,Branded,0.0,September-24
2482,119.25,1,1486,27294,36,2024-09-02 18:47:21.000000,SC2502000716,Branded,0.0,September-24
2484,2052.0,4,1490,29341,36,2024-09-03 11:42:57.000000,SC2502000717,Branded,0.0,September-24
2483,54.0,1,1490,30196,36,2024-09-03 11:42:57.000000,SC2502000717,Generic,54.0,September-24
2485,627.04,8,1491,17959,36,2024-09-03 18:52:59.000000,SC2502000718,Branded,0.0,September-24
2486,129.78,9,1492,21472,36,2024-09-04 10:15:49.000000,SC2502000719,Branded,0.0,September-24
2487,992.0,4,1493,11377,28,2024-09-04 12:03:52.000000,SC2502400005,Branded,0.0,September-24
2488,567.33,1,1494,22629,26,2024-09-04 12:22:51.000000,SC2500900001,Branded,0.0,September-24
2505,423.36,3,1504,18487,24,2024-09-06 12:27:52.000000,SC2500600016,Branded,0.0,September-24
2489,468.67,1,1494,29341,26,2024-09-04 12:22:51.000000,SC2500900001,Branded,0.0,September-24
2490,513.0,1,1495,29341,36,2024-09-04 14:46:23.000000,SC2502000720,Branded,0.0,September-24
2491,621.0,1,1495,22629,36,2024-09-04 14:46:23.000000,SC2502000720,Branded,0.0,September-24
2492,2346.0,4,1496,22629,26,2024-09-04 17:36:09.000000,SC2500900002,Branded,0.0,September-24
2493,484.5,1,1496,29341,26,2024-09-04 17:36:09.000000,SC2500900002,Branded,0.0,September-24
2494,248.0,1,1497,11377,23,2024-09-04 17:38:26.000000,SC2500400006,Branded,0.0,September-24
2495,712.5,5,1498,17381,36,2024-09-04 18:35:04.000000,SC2502000721,Branded,0.0,September-24
2496,248.0,1,1499,11377,36,2024-09-04 18:36:37.000000,SC2502000722,Branded,0.0,September-24
2497,531.2,5,1500,18546,36,2024-09-04 19:20:42.000000,SC2502000723,Branded,0.0,September-24
2498,248.0,1,1500,11377,36,2024-09-04 19:20:42.000000,SC2502000723,Branded,0.0,September-24
2499,127.2,1,1500,27294,36,2024-09-04 19:20:42.000000,SC2502000723,Branded,0.0,September-24
2500,203.55,15,1501,21472,36,2024-09-05 15:00:35.000000,SC2502000724,Branded,0.0,September-24
2501,900.0,5,1502,23900,23,2024-09-05 15:00:55.000000,SC2500400007,Branded,0.0,September-24
2502,54.42,3,1502,21474,23,2024-09-05 15:00:55.000000,SC2500400007,Branded,0.0,September-24
2503,9.0,1,1503,28602,24,2024-09-06 12:25:20.000000,SC2500600015,Generic,9.0,September-24
2504,33.66,1,1503,25324,24,2024-09-06 12:25:20.000000,SC2500600015,Branded,0.0,September-24
2506,130.95,3,1504,25533,24,2024-09-06 12:27:52.000000,SC2500600016,Branded,0.0,September-24
2507,558.0,4,1505,18662,24,2024-09-06 12:39:46.000000,SC2500600017,Branded,0.0,September-24
2508,900.0,5,1506,23900,23,2024-09-06 14:50:47.000000,SC2500400008,Branded,0.0,September-24
2509,18.14,1,1506,21474,23,2024-09-06 14:50:47.000000,SC2500400008,Branded,0.0,September-24
2991,90.0,1,1792,30196,36,2024-10-25 19:16:27.000000,SC2502000921,Generic,90.0,October-24
2510,80.0,1,1507,30196,36,2024-09-07 15:20:06.000000,SC2502000725,Generic,80.0,September-24
2511,82.6,1,1507,22608,36,2024-09-07 15:20:06.000000,SC2502000725,Branded,0.0,September-24
2523,96.24,1,1525,18546,36,2024-09-10 18:24:50.000000,SC2502000734,Branded,0.0,September-24
2520,96.24,1,1522,18546,36,2024-09-10 18:11:09.000000,SC2502000731,Branded,0.0,September-24
2512,80.0,1,1514,30196,36,2024-09-07 15:30:52.000000,SC2502000726,Generic,80.0,September-24
2513,97.94,1,1514,23676,36,2024-09-07 15:30:52.000000,SC2502000726,Branded,0.0,September-24
2514,28.56,1,1515,21474,23,2024-09-10 10:51:12.000000,SC2500400009,Branded,0.0,September-24
2515,918.0,3,1516,23900,23,2024-09-10 16:38:19.000000,SC2500400010,Branded,0.0,September-24
2516,612.0,2,1516,23900,23,2024-09-10 16:38:19.000000,SC2500400010,Branded,0.0,September-24
2528,106.24,1,1530,18546,36,2024-09-11 10:46:04.000000,SC2502000739,Branded,0.0,September-24
2517,86.24,1,1517,18546,36,2024-09-10 17:46:43.000000,SC2502000727,Branded,0.0,September-24
2529,212.48,2,1531,18546,36,2024-09-11 10:46:18.000000,SC2502000740,Branded,0.0,September-24
2521,96.24,1,1523,18546,36,2024-09-10 18:17:14.000000,SC2502000732,Branded,0.0,September-24
2518,96.24,1,1518,18546,36,2024-09-10 17:53:50.000000,SC2502000728,Branded,0.0,September-24
2530,212.48,2,1532,18546,36,2024-09-11 10:46:39.000000,SC2502000741,Branded,0.0,September-24
2519,96.24,1,1521,18546,36,2024-09-10 18:06:57.000000,SC2502000730,Branded,0.0,September-24
2524,96.24,1,1526,18546,36,2024-09-10 18:41:57.000000,SC2502000735,Branded,0.0,September-24
2522,96.24,1,1524,18546,36,2024-09-10 18:21:57.000000,SC2502000733,Branded,0.0,September-24
2525,96.24,1,1527,18546,36,2024-09-10 18:53:21.000000,SC2502000736,Branded,0.0,September-24
2531,212.48,2,1533,18546,36,2024-09-11 10:46:53.000000,SC2502000742,Branded,0.0,September-24
2532,135.15,1,1534,27294,23,2024-09-11 11:14:58.000000,SC2500400011,Branded,0.0,September-24
2533,263.5,1,1534,11377,23,2024-09-11 11:14:58.000000,SC2500400011,Branded,0.0,September-24
2526,96.24,1,1528,18546,36,2024-09-10 18:55:54.000000,SC2502000737,Branded,0.0,September-24
2527,106.24,1,1529,18546,36,2024-09-11 09:40:21.000000,SC2502000738,Branded,0.0,September-24
2534,225.76,2,1534,18546,23,2024-09-11 11:14:58.000000,SC2500400011,Branded,0.0,September-24
2535,263.5,1,1535,11377,23,2024-09-11 13:05:04.000000,SC2500400012,Branded,0.0,September-24
2536,263.5,1,1535,11377,23,2024-09-11 13:05:04.000000,SC2500400012,Branded,0.0,September-24
2537,263.97,1,1535,11377,23,2024-09-11 13:05:04.000000,SC2500400012,Branded,0.0,September-24
